DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ,Strategy,Date
0.10412953563284989,0.10474197603621867,0.10097752250344194,0.09578209071678902,0.09679945849217034,0.10699206866189663,0.09865837410654979,0.09993370093517003,0.09430879517739602,0.09767647773751767,Equal Weight Monthly Rebalanced,2021-01-14
0.10338449803453131,0.1039953978280004,0.10010889429254845,0.09526730290165115,0.09775295946678744,0.10614734883424454,0.09857392212180205,0.09991138407459098,0.09535725137487844,0.09950104107096529,Equal Weight Monthly Rebalanced,2021-01-15
0.10297482232922138,0.10495556663299253,0.10010874106041523,0.09538208297588033,0.09710572895203466,0.10673240936653515,0.09929127273995753,0.09997017238763227,0.09497548457913794,0.0985037189761929,Equal Weight Monthly Rebalanced,2021-01-19
0.10198922599693494,0.10570719296815709,0.09976033416167401,0.09594483520981995,0.09615427465597219,0.10610726208387064,0.10056293925024734,0.10031817484078026,0.09409786434867594,0.09935789648386763,Equal Weight Monthly Rebalanced,2021-01-20
0.10204078437953665,0.10601774146441179,0.09995523249255191,0.09599562305522591,0.09612752428825962,0.10530841167161,0.10148470651550456,0.10052585922552824,0.0935455787383049,0.0989985381690665,Equal Weight Monthly Rebalanced,2021-01-21
0.10057660703235267,0.10537218536177292,0.09974069212070599,0.09549068653617393,0.09652724874204986,0.10681290292919653,0.10145895992093364,0.10043390623335287,0.09409552349363685,0.09949128762982477,Equal Weight Monthly Rebalanced,2021-01-22
0.10111659867618651,0.10561504164355005,0.09910526953121464,0.09507806836562814,0.09641602305267821,0.10615589896715867,0.10176782819871291,0.10030776335212999,0.09471141924187694,0.09972608897086402,Equal Weight Monthly Rebalanced,2021-01-25
0.10140799185190243,0.10494089724363684,0.09934110076082128,0.09492973734072718,0.09647159921922117,0.10551570830950115,0.10200971679550143,0.10024258704656847,0.09461899189277333,0.1005216695393468,Equal Weight Monthly Rebalanced,2021-01-26
0.10265207388433975,0.1035507436313129,0.09851678582860353,0.09573614263877404,0.0980266071201042,0.10512746848279063,0.10064604718052224,0.0992521721836595,0.09627529611496694,0.1002166629349262,Equal Weight Monthly Rebalanced,2021-01-27
0.1019931909242994,0.10408430458851603,0.09896535050576374,0.09564919323619335,0.09759227713429101,0.1045989138950677,0.10105591848035637,0.09992218554336275,0.09556754278936985,0.10057112290277984,Equal Weight Monthly Rebalanced,2021-01-28
0.10134967160455614,0.09869833469504011,0.09912124883557714,0.10117520404037463,0.10103738449450528,0.0996838192765268,0.0990867891592369,0.09918988688873057,0.1006072622530093,0.10005039875244316,Equal Weight Monthly Rebalanced,2021-01-29
0.10167492722320594,0.0997846210201796,0.09873571428811344,0.10053318793298785,0.09958690826518511,0.10054105949444338,0.09997989111266417,0.09926939424774686,0.09915415019172552,0.10074014622374813,Equal Weight Monthly Rebalanced,2021-02-01
0.10184843201891837,0.10047225405824627,0.09913487120126985,0.09871415434877656,0.09873933369514273,0.1013614467579023,0.10100140854300513,0.10006917619506772,0.09792391838475459,0.10073500479691648,Equal Weight Monthly Rebalanced,2021-02-02
0.10257327994704027,0.10098608496013811,0.0993824965361409,0.09857145634823783,0.09850392352511857,0.10167177564513745,0.10060725556530985,0.10015436621952699,0.09706135943697919,0.10048800181637083,Equal Weight Monthly Rebalanced,2021-02-03
0.10275200013452408,0.10068561915145036,0.09915808585289852,0.0961277013520222,0.09814235758627303,0.10339976110818742,0.10145782880325291,0.10095507743198638,0.09647933580101117,0.10084223277839394,Equal Weight Monthly Rebalanced,2021-02-04
0.10281347617046212,0.1011008743769886,0.09932886539847079,0.0966451140972907,0.09749916845161308,0.10436677846608074,0.101349347872994,0.10090185645869018,0.09524612806953188,0.10074839063787805,Equal Weight Monthly Rebalanced,2021-02-05
0.10354824937886173,0.10042250188121823,0.09917276993978084,0.09679123853632905,0.09671413432459511,0.10612501184891751,0.1011638621650857,0.10076946853545277,0.09485380620333636,0.10043895718642265,Equal Weight Monthly Rebalanced,2021-02-08
0.10360026516646334,0.10116640083083352,0.09939340851945225,0.09679576047566554,0.09647748434509398,0.10628253008327952,0.10081821230802585,0.10037934216096546,0.09461947604759567,0.10046712006262493,Equal Weight Monthly Rebalanced,2021-02-09
0.10334392034706248,0.10145867207806836,0.09899017756943458,0.09708976653939048,0.09666273241885902,0.10551887037251262,0.10052596970740363,0.10027325675726326,0.09518985308375509,0.10094678112625043,Equal Weight Monthly Rebalanced,2021-02-10
0.10305596486495411,0.10244636870276662,0.09956719297342827,0.09615697343768652,0.09649925898205679,0.10529984993555093,0.10098474758774201,0.10034173923591523,0.09458066969292452,0.10106723458697495,Equal Weight Monthly Rebalanced,2021-02-11
0.10417691443862084,0.10238013452077913,0.09996695727770868,0.09572006814674681,0.09603549762014436,0.10543768933590442,0.10139573644939887,0.10068506514596545,0.09326488851905015,0.10093704854568136,Equal Weight Monthly Rebalanced,2021-02-12
0.10589010586724991,0.10292830872573394,0.10098198884327851,0.09462212129096902,0.09562138034095877,0.10508070743838743,0.10141724933728045,0.10089211850659498,0.09211336340205546,0.1004526562474916,Equal Weight Monthly Rebalanced,2021-02-16
