Date,DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ
2010-07-06,17.9740047454834,27.362878799438477,29.79010772705078,116.51000213623047,67.06273651123047,47.561763763427734,37.1169319152832,77.45506286621094,64.32975006103516,23.679912567138672
2010-07-07,18.37981414794922,27.9677734375,30.720468521118164,117.7300033569336,66.85198211669922,49.22126770019531,38.3018684387207,79.89462280273438,63.576412200927734,24.831132888793945
2010-07-08,18.548900604248047,28.10298728942871,31.0181827545166,117.20999908447266,66.69033813476562,49.93019485473633,38.51097106933594,80.68518829345703,63.17125701904297,25.1402587890625
2010-07-09,18.582719802856445,28.444583892822266,31.0491943359375,118.36000061035156,66.51471710205078,50.70354080200195,38.87694549560547,81.28752136230469,62.810386657714844,25.46003532409668
2010-07-12,18.37135887145996,28.21685028076172,30.93134307861328,117.33999633789062,66.6270751953125,50.1316032409668,38.99020004272461,81.34024047851562,62.78513717651367,25.539974212646484
2010-07-13,18.66726303100586,28.544212341308594,31.501968383789062,118.36000061035156,66.29682922363281,51.71859359741211,39.49555206298828,82.56753540039062,62.246944427490234,26.16887664794922
2010-07-14,18.633445739746094,28.487276077270508,31.613609313964844,118.30000305175781,66.6270751953125,51.53331756591797,39.695945739746094,82.55998992919922,62.873748779296875,26.014318466186523
2010-07-15,18.81098747253418,28.352066040039062,31.768672943115234,118.2300033569336,66.97138977050781,51.058006286621094,39.730804443359375,82.58263397216797,63.50042724609375,25.929044723510742
2010-07-16,18.574264526367188,27.505212783813477,30.751480102539062,116.66999816894531,67.35787963867188,49.19710922241211,38.63297653198242,80.3087387084961,63.810630798339844,25.086956024169922
2010-07-19,18.557357788085938,27.868148803710938,30.94995880126953,115.7300033569336,67.18219757080078,49.40656661987305,38.96405029296875,80.78307342529297,63.41814041137695,25.396074295043945
2010-07-20,18.70953369140625,28.52286720275879,31.160831451416016,116.6500015258789,67.2524642944336,50.236324310302734,39.434547424316406,81.67909240722656,63.513084411621094,25.87041473388672
2010-07-21,18.658809661865234,28.23109245300293,30.596426010131836,115.8499984741211,67.6811294555664,49.334049224853516,38.89435577392578,80.61741638183594,64.58924102783203,25.33211326599121
2010-07-22,19.03080177307129,29.085067749023438,31.626007080078125,116.86000061035156,67.30868530273438,51.09023666381836,39.87891387939453,82.41693878173828,63.84220886230469,26.280807495117188
2010-07-23,18.971622467041016,29.28432846069336,31.99815559387207,116.08999633789062,67.09087371826172,52.34695816040039,40.13159942626953,83.13227081298828,63.16487121582031,26.61658477783203
2010-07-26,18.9547119140625,29.483596801757812,32.221439361572266,115.5199966430664,67.06980895996094,53.53922653198242,40.462669372558594,83.99813079833984,63.057289123535156,27.28279685974121
2010-07-27,18.751806259155273,29.43377113342285,32.31447982788086,113.51000213623047,66.83789825439453,53.345882415771484,40.445247650146484,83.99060821533203,62.44955825805664,27.2774658203125
2010-07-28,18.827896118164062,29.270099639892578,32.14702224731445,113.77999877929688,67.12596893310547,52.4838981628418,40.122859954833984,83.44844818115234,62.65217590332031,27.22416114807129
2010-07-29,19.098434448242188,29.31991958618164,32.29587173461914,114.29000091552734,67.2665023803711,52.34695816040039,39.82663345336914,83.04187774658203,62.6331901550293,26.9949951171875
2010-07-30,19.352066040039062,29.462247848510742,32.19663619995117,115.48999786376953,67.6600341796875,52.37916564941406,39.91376876831055,83.02682495117188,63.60801696777344,27.15488052368164
2010-08-02,19.724058151245117,30.223703384399414,33.28205490112305,115.54000091552734,67.45074462890625,53.28947067260742,40.663082122802734,84.90166473388672,62.71512222290039,28.06626319885254
2010-08-03,19.79169273376465,30.081377029418945,33.23244094848633,115.98999786376953,67.7677993774414,52.86253356933594,40.48882293701172,84.49506378173828,63.0771369934082,27.79445457458496
2010-08-04,19.96078109741211,30.12407684326172,33.26344299316406,116.72000122070312,67.48597717285156,53.41838836669922,40.8983268737793,85.0597915649414,62.5944709777832,27.99164581298828
2010-08-05,19.86778450012207,29.988855361938477,33.23863983154297,116.9800033569336,67.81011199951172,52.790016174316406,40.802490234375,84.96942138671875,62.88658142089844,27.639894485473633
2010-08-06,19.69024085998535,29.94617462158203,33.3378791809082,117.83999633789062,68.25389862060547,52.475833892822266,40.74149703979492,84.62308502197266,63.57247543334961,27.511966705322266
2010-08-09,19.757877349853516,30.10272789001465,33.37509536743164,117.4000015258789,68.23985290527344,53.05587387084961,41.02030944824219,85.0748291015625,63.33751678466797,27.826431274414062
2010-08-10,19.54651641845703,29.689971923828125,33.1083869934082,117.7300033569336,68.5850601196289,52.05693817138672,40.663082122802734,84.61552429199219,63.470855712890625,27.554607391357422
2010-08-11,19.106891632080078,28.74347496032715,31.601207733154297,117.33999633789062,68.9725570678711,50.01075744628906,39.556522369384766,82.2964859008789,64.32189178466797,26.867076873779297
2010-08-12,18.963167190551758,28.793289184570312,31.563995361328125,118.7699966430664,68.79641723632812,49.76100158691406,39.24287796020508,81.79200744628906,64.16311645507812,26.531309127807617
2010-08-13,18.94625473022461,28.94985580444336,31.452348709106445,118.73999786376953,69.09235382080078,49.19710922241211,38.96405029296875,81.55107116699219,64.96334838867188,26.531309127807617
2010-08-16,18.887075424194336,29.22027587890625,31.706649780273438,119.7300033569336,69.59254455566406,49.59183883666992,39.033782958984375,81.51339721679688,66.58917236328125,26.509998321533203
2010-08-17,19.157617568969727,29.526281356811523,32.060184478759766,119.75,69.24030303955078,50.44577407836914,39.5303955078125,82.51484680175781,66.2081069946289,27.117570877075195
2010-08-18,19.081525802612305,29.504934310913086,32.04777908325195,120.22000122070312,69.16978454589844,50.59882354736328,39.68724060058594,82.66544342041016,66.38594055175781,27.144222259521484
2010-08-19,18.887075424194336,29.27720832824707,31.532983779907227,120.38999938964844,69.47984313964844,49.21322250366211,39.0860481262207,81.2273178100586,67.42112731933594,26.45136260986328
2010-08-20,18.768714904785156,29.191808700561523,31.204240798950195,119.97000122070312,69.25435638427734,49.261566162109375,39.13832473754883,80.96375274658203,67.34486389160156,26.3660831451416
2010-08-23,18.64189910888672,28.92850112915039,31.142229080200195,119.77999877929688,69.34589385986328,48.59292221069336,38.754947662353516,80.65507507324219,67.35762023925781,26.22751235961914
2010-08-24,18.430540084838867,28.558446884155273,30.71426773071289,120.36000061035156,69.89549255371094,48.03706359863281,38.031768798828125,79.45790100097656,68.43728637695312,26.12091064453125
2010-08-25,18.52353858947754,28.3734073638916,30.745283126831055,121.36000061035156,69.5784683227539,48.76210403442383,38.39771270751953,79.76659393310547,68.21500396728516,26.536640167236328
2010-08-26,18.73489761352539,28.19550132751465,30.732872009277344,120.95999908447266,69.89549255371094,48.39958572387695,37.93593215942383,79.2320327758789,68.85641479492188,26.376747131347656
2010-08-27,19.056167602539062,28.814647674560547,31.334505081176758,121.01000213623047,69.09235382080078,49.66435241699219,38.39771270751953,80.45933532714844,66.90672302246094,26.81378173828125
2010-08-30,19.02234649658203,28.337833404541016,30.881732940673828,120.91000366210938,69.6207275390625,48.57680892944336,37.996925354003906,79.292236328125,68.1895980834961,26.605918884277344
2010-08-31,18.768714904785156,28.50861930847168,30.974761962890625,122.08000183105469,69.93070983886719,48.48014831542969,37.86625289916992,79.292236328125,68.9454116821289,26.80845069885254
2010-09-01,19.14070701599121,29.51205825805664,32.07878875732422,121.69000244140625,69.42713928222656,50.35715103149414,38.99891662597656,81.66400909423828,67.51979064941406,27.682525634765625
2010-09-02,19.27597427368164,29.561870574951172,32.25865936279297,122.29000091552734,69.1375503540039,50.91300582885742,39.434547424316406,82.42447662353516,66.80636596679688,28.03428840637207
2010-09-03,19.377429962158203,29.910581588745117,32.5563850402832,121.86000061035156,68.7420425415039,51.82333755493164,40.0880126953125,83.49365997314453,65.9783706665039,28.444679260253906
2010-09-07,19.478879928588867,29.47646141052246,32.10359573364258,122.69999694824219,69.28585052490234,50.84050369262695,39.81793212890625,82.55249786376953,67.32869720458984,28.00763702392578
2010-09-08,19.521154403686523,29.796716690063477,32.3516960144043,122.70999908447266,69.0951156616211,51.138580322265625,40.29713821411133,83.13227081298828,66.79360961914062,28.06626319885254
2010-09-09,19.411245346069336,29.967512130737305,32.65561294555664,121.55999755859375,68.5513916015625,51.17079162597656,40.45396041870117,83.51626586914062,65.47506713867188,27.741153717041016
2010-09-10,19.614151000976562,30.074256896972656,32.754844665527344,121.7300033569336,68.35360717773438,51.33191680908203,40.602073669433594,83.93790435791016,65.17570495605469,27.890382766723633
2010-09-13,19.757877349853516,30.793025970458984,33.35028076171875,121.62000274658203,68.67843627929688,52.58056640625,41.16842269897461,84.87155151367188,65.49420166015625,28.34874153137207
2010-09-14,19.817058563232422,30.778785705566406,33.573577880859375,124.0199966430664,69.02454376220703,52.35500717163086,41.342681884765625,84.8188247680664,66.1247787475586,28.242143630981445
2010-09-15,19.783239364624023,30.82148551940918,33.58597946166992,123.94000244140625,68.78441619873047,52.65306854248047,41.604061126708984,85.14261627197266,65.14385986328125,28.487306594848633
2010-09-16,19.681787490844727,30.6649112701416,33.424713134765625,124.62999725341797,68.54428100585938,52.314727783203125,41.769615173339844,85.1200180053711,64.50048065185547,28.338083267211914
2010-09-17,19.749422073364258,30.615116119384766,33.26344299316406,124.54000091552734,68.69965362548828,52.532230377197266,41.91109085083008,85.15179443359375,64.76167297363281,28.423357009887695
