,DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ
2016-03-07,0.07036903529130693,9.737132291067737e-18,0.049588089203082275,0.14066443087294855,0.390862401632711,0.05033171399541438,9.616469816490475e-17,0.15939109673561538,0.13879323226892104,1.2368406304915855e-16
2016-03-08,0.06950942447874035,9.582640896816726e-18,0.04916465309603807,0.14018833168366174,0.39361261071108505,0.04917716240170245,9.548666753118723e-17,0.15784701756915978,0.14050080005961235,1.2256984584689582e-16
2016-03-09,0.0706532861820311,9.654642491875171e-18,0.04941385827380638,0.1392059444674163,0.39257564011142143,0.04949115676114658,9.622550381306397e-17,0.15883227810759792,0.13982783609658,1.234099803858276e-16
2016-03-10,0.07056219908095214,9.671496788967448e-18,0.049344362242089275,0.14146972658132143,0.39125134949919915,0.04909794058010657,9.609814488426374e-17,0.15899193995944047,0.1392824820568907,1.229859209886707e-16
2016-03-11,0.0708104834882041,9.87198308883215e-18,0.05062319079228916,0.13900637526354048,0.3900521568719891,0.050139301704460425,9.775741328973978e-17,0.16152296161398405,0.1378455302655323,1.2571568213707326e-16
2016-03-14,0.07032926182715395,9.833518713575279e-18,0.05062593990911939,0.1375089037359608,0.39117978019821625,0.050117166085200074,9.813334903061653e-17,0.16166295047737025,0.13857599776697907,1.2600174101287256e-16
2016-03-15,0.06988398416065623,9.712045395915505e-18,0.05024543032540779,0.13788127977742795,0.3918677521319522,0.04943285424658583,9.828718970737975e-17,0.16171306724458592,0.13897563211338385,1.263087603874372e-16
2016-03-16,0.07050207272903825,9.823054042486e-18,0.05026202686180794,0.13976859986292853,0.3906101418323234,0.04936265265805063,9.832791397816703e-17,0.16127952385481206,0.13821498220103903,1.2675608236364436e-16
2016-03-17,0.07104584954746966,1.0005333791788324e-17,0.05047622158680872,0.13876067251678542,0.38970667976268025,0.04994842877514992,9.793795907746721e-17,0.16174928775845374,0.13831286005265203,1.2810607638010897e-16
2016-03-18,0.07088486375077017,1.0043134332467762e-17,0.05031144179485981,0.13816763123337986,0.3897873613705636,0.050321859522116326,9.794128457267487e-17,0.16213624838091134,0.13839059394739858,1.273576527632059e-16
2016-03-21,0.07130006111212506,1.0093010896215282e-17,0.0503785265976147,0.13759714617355528,0.3898106110196427,0.05034822915992052,9.860982968696034e-17,0.16283767516296183,0.13772775077417962,1.2657461688207614e-16
2016-03-22,0.07183514068139059,1.0070956510238452e-17,0.05029888914505038,0.1380242423402399,0.3890511633314291,0.05029650957450333,9.892767143363545e-17,0.16277642820471747,0.13771762672266902,1.2659503762557776e-16
2016-03-23,0.07058551404495819,9.937094231355183e-18,0.04998013790351163,0.1354163315304769,0.39233281248459023,0.049555390369820145,9.848833631789199e-17,0.16232022253056896,0.1398095911360737,1.2639163636343018e-16
2016-03-24,0.0702595352245603,9.926671673557033e-18,0.049712196624650776,0.13527309907765672,0.3924656858573276,0.04977070073060134,9.86485854770463e-17,0.1624668158371634,0.1400519666480395,1.2660875639521007e-16
2016-03-28,0.07034766737250948,9.942108056504972e-18,0.04992529584079988,0.13535159415935316,0.39235829787789195,0.049744519443345535,9.833953059131221e-17,0.1622804938992071,0.13999213140689248,1.275286308579754e-16
2016-03-29,0.06950251725250854,9.980022860767463e-18,0.04996821703486185,0.13650858747074202,0.39114414002020587,0.050624866981265726,9.893995682001129e-17,0.16217729419168053,0.14007437704873518,1.2901594338963763e-16
2016-03-30,0.06945665373894126,1.0114168980960869e-17,0.050498961784917897,0.135016976968191,0.3918200252034952,0.05078612523483515,9.972942160287126e-17,0.16339285497462727,0.13902840209499195,1.291669836451277e-16
2016-03-31,0.06920159784541223,1.0083358889101005e-17,0.04989171760084661,0.1353448714018812,0.3923910290288401,0.05081817036603348,9.93671002923693e-17,0.16264217606970843,0.13971043768727762,1.2967550465134642e-16
2016-04-01,0.07091996960294333,1.9771992347848185e-17,0.0803642458468748,0.11338554558285427,0.40041578193335103,0.0,9.938414518628945e-18,0.1725826529811163,0.16233180405286027,0.0
2016-04-04,0.0700750123040817,1.9571615971231512e-17,0.0803456567910727,0.11284257651094455,0.40164817308629,0.0,9.919344693621245e-18,0.17234971838687183,0.16273886292073922,0.0
2016-04-05,0.06981515334340985,1.9162250032333848e-17,0.07865632340556647,0.11415155603806491,0.4026933669559241,0.0,9.810128623079953e-18,0.17039244978319848,0.1642911504738361,0.0
2016-04-06,0.07049566111046311,1.9371937382671242e-17,0.07984524227352142,0.11332422949906683,0.4013641875720884,0.0,9.960086350137531e-18,0.17205775704395027,0.16291292250090994,0.0
2016-04-07,0.07012010525758969,1.8941461882600312e-17,0.07850324329892266,0.1146834021636757,0.4025254209038796,0.0,9.794852811511694e-18,0.1696156379696507,0.16455219040628158,0.0
2016-04-08,0.07166914403597896,1.9235765651818443e-17,0.07986096469324151,0.11430280358455991,0.4011841671621468,0.0,9.770013502497782e-18,0.16976620789513572,0.163216712628937,0.0
2016-04-11,0.07210534447956107,1.9455416430291142e-17,0.07978801177708204,0.1156797333442443,0.4005326012725319,0.0,9.720101321051351e-18,0.16912320440972176,0.16277110471685893,0.0
2016-04-12,0.07355045416801576,1.9722454871926958e-17,0.0808424909007101,0.11551046922157548,0.3982923957322495,0.0,9.785578759746021e-18,0.1704200065913702,0.16138418338607902,0.0
2016-04-13,0.07370606631943906,2.001273856831037e-17,0.0818795575260069,0.11393636127371055,0.39738668977352437,0.0,9.880977753018313e-18,0.17162546751001284,0.16146585759730636,0.0
2016-04-14,0.07338059452005748,1.9987675060740674e-17,0.08244495136125356,0.11275181490793225,0.39789076364806447,0.0,9.91774804914201e-18,0.17225687158977074,0.16127500397292152,0.0
2016-04-15,0.07291348076884394,1.9819009223325344e-17,0.08203923367232589,0.11322492783030329,0.3980039354500571,0.0,9.865982787517066e-18,0.17160153134183115,0.1622168909366387,0.0
2016-04-18,0.07316572533911135,1.989160164396711e-17,0.08266331965878192,0.11294345205481132,0.39722556373362183,0.0,9.909060274981286e-18,0.1726413102226633,0.16136062899101025,0.0
2016-04-19,0.07441473752999307,2.0111690954072546e-17,0.0837496978160104,0.1142343791613415,0.3949392453586781,0.0,9.807778799460639e-18,0.1724699672886517,0.16019197284532516,0.0
2016-04-20,0.07606240518782331,2.007406627393422e-17,0.08404425250268323,0.11395613691576557,0.39398621681851215,0.0,9.842060197002943e-18,0.17309685779507714,0.1588541307801387,0.0
2016-04-21,0.07596223969704256,1.9932064289172866e-17,0.08378340248677933,0.11472196482739253,0.39449111489242844,0.0,9.871759576798927e-18,0.17266979977740812,0.15837147831894893,0.0
2016-04-22,0.07583576331071851,1.9863026148173355e-17,0.0840431892865566,0.11354608049672947,0.3950816765544402,0.0,9.748000006114768e-18,0.17311793020509,0.15837536014646517,0.0
2016-04-25,0.07589836313189242,1.976686259357327e-17,0.0837483146122191,0.11404867016002826,0.395255232101136,0.0,9.762990407128221e-18,0.17308543711280222,0.15796398288192204,0.0
2016-04-26,0.07683757129667582,1.9971353375230168e-17,0.08400898297344103,0.11445267415536332,0.3942533808543134,0.0,9.711322941828772e-18,0.1732679239746474,0.15717946674555888,0.0
2016-04-27,0.07713991507530552,1.9988700536651124e-17,0.08363222421368526,0.11418895581095584,0.3943791445410881,0.0,9.583768973143321e-18,0.17272974278002595,0.1579300175789392,0.0
2016-04-28,0.07742258762715999,1.9745002820622328e-17,0.08233712338408355,0.11612666852579653,0.3949954921193465,0.0,9.450006366313803e-18,0.1708375517805473,0.15828057656306613,0.0
2016-04-29,0.0780173283902735,1.9620053307599774e-17,0.08182282994745009,0.11815010555394156,0.3940645208230805,0.0,9.381466151911045e-18,0.16957631005837528,0.15836890522687894,0.0
2016-05-02,0.0,0.0,0.0,0.0,0.39740447438685067,0.0,0.0,0.6025955256131492,0.0,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.40092024845390384,0.0,0.0,0.5990797515460962,0.0,0.0
2016-05-04,0.0,0.0,0.0,0.0,0.40270075481021794,0.0,0.0,0.5972992451897821,0.0,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.40340079109859933,0.0,0.0,0.5965992089014008,0.0,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.4019564958508077,0.0,0.0,0.5980435041491923,0.0,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.4022148127308903,0.0,0.0,0.5977851872691097,0.0,0.0
2016-05-10,0.0,0.0,0.0,0.0,0.3992038791434741,0.0,0.0,0.6007961208565259,0.0,0.0
2016-05-11,0.0,0.0,0.0,0.0,0.4018293024857515,0.0,0.0,0.5981706975142485,0.0,0.0
2016-05-12,0.0,0.0,0.0,0.0,0.40110785086361017,0.0,0.0,0.5988921491363898,0.0,0.0
2016-05-13,0.0,0.0,0.0,0.0,0.40412557743676875,0.0,0.0,0.5958744225632312,0.0,0.0
2016-05-16,0.0,0.0,0.0,0.0,0.4008957217521765,0.0,0.0,0.5991042782478235,0.0,0.0
2016-05-17,0.0,0.0,0.0,0.0,0.40282322875666376,0.0,0.0,0.5971767712433362,0.0,0.0
2016-05-18,0.0,0.0,0.0,0.0,0.4008060300234272,0.0,0.0,0.5991939699765728,0.0,0.0
2016-05-19,0.0,0.0,0.0,0.0,0.4018814684528056,0.0,0.0,0.5981185315471944,0.0,0.0
2016-05-20,0.0,0.0,0.0,0.0,0.4005221108193852,0.0,0.0,0.5994778891806146,0.0,0.0
2016-05-23,0.0,0.0,0.0,0.0,0.4010028446670629,0.0,0.0,0.5989971553329371,0.0,0.0
2016-05-24,0.0,0.0,0.0,0.0,0.397519768952354,0.0,0.0,0.602480231047646,0.0,0.0
2016-05-25,0.0,0.0,0.0,0.0,0.3957926767094239,0.0,0.0,0.604207323290576,0.0,0.0
2016-05-26,0.0,0.0,0.0,0.0,0.39646591501694783,0.0,0.0,0.6035340849830523,0.0,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.3949823720260147,0.0,0.0,0.6050176279739852,0.0,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.39572107956855174,0.0,0.0,0.6042789204314483,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.3951507712558617,0.0,0.0,0.6048492287441384,0.0,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.3951652226063426,0.0,0.0,0.6048347773936573,0.0,0.0
2016-06-03,0.0,0.0,0.0,0.0,0.3980926698087103,0.0,0.0,0.6019073301912896,0.0,0.0
2016-06-06,0.0,0.0,0.0,0.0,0.3962504328769535,0.0,0.0,0.6037495671230465,0.0,0.0
2016-06-07,0.0,0.0,0.0,0.0,0.39622294196537466,0.0,0.0,0.6037770580346252,0.0,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.395725217495682,0.0,0.0,0.6042747825043181,0.0,0.0
2016-06-09,0.0,0.0,0.0,0.0,0.3964185357168365,0.0,0.0,0.6035814642831634,0.0,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.3995400269040871,0.0,0.0,0.6004599730959129,0.0,0.0
2016-06-13,0.0,0.0,0.0,0.0,0.40187272790586454,0.0,0.0,0.5981272720941354,0.0,0.0
2016-06-14,0.0,0.0,0.0,0.0,0.40228137111697104,0.0,0.0,0.597718628883029,0.0,0.0
2016-06-15,0.0,0.0,0.0,0.0,0.4033482807676991,0.0,0.0,0.5966517192323009,0.0,0.0
2016-06-16,0.0,0.0,0.0,0.0,0.4028889914607816,0.0,0.0,0.5971110085392184,0.0,0.0
2016-06-17,0.0,0.0,0.0,0.0,0.4029697947411206,0.0,0.0,0.5970302052588794,0.0,0.0
2016-06-20,0.0,0.0,0.0,0.0,0.40039209389355596,0.0,0.0,0.5996079061064441,0.0,0.0
2016-06-21,0.0,0.0,0.0,0.0,0.39917215742850776,0.0,0.0,0.6008278425714922,0.0,0.0
2016-06-22,0.0,0.0,0.0,0.0,0.40003878541414445,0.0,0.0,0.5999612145858555,0.0,0.0
2016-06-23,0.0,0.0,0.0,0.0,0.39579471841466235,0.0,0.0,0.6042052815853377,0.0,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.40788387823108735,0.0,0.0,0.5921161217689126,0.0,0.0
2016-06-27,0.0,0.0,0.0,0.0,0.41434295519049946,0.0,0.0,0.5856570448095004,0.0,0.0
2016-06-28,0.0,0.0,0.0,0.0,0.40996929032105756,0.0,0.0,0.5900307096789424,0.0,0.0
2016-06-29,0.0,0.0,0.0,0.0,0.4049094642255224,0.0,0.0,0.5950905357744777,0.0,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.40218044275835096,0.0,0.0,0.5978195572416491,0.0,0.0
2016-07-01,0.06055159709870306,1.5485358651444603e-17,0.09651536188967082,0.07604380135999317,0.3985605709980214,1.4462325767593834e-17,0.0,0.15165954537702583,0.21666912327658572,0.0
2016-07-05,0.058786998804075084,1.5142114131684897e-17,0.0945673453537653,0.07660618231121669,0.4004040889719626,1.4237114998265304e-17,0.0,0.1504403637426961,0.2191950208162842,0.0
2016-07-06,0.05891233378962721,1.5074273657385543e-17,0.09422145465089457,0.07691453547938458,0.3997400355429953,1.4314189232864077e-17,0.0,0.15106506278788867,0.21914657774920965,0.0
2016-07-07,0.05741220942034445,1.5079084726657855e-17,0.09412220514816659,0.07685387125157994,0.40040435453181755,1.43871718429291e-17,0.0,0.15142202181267084,0.21978533783542065,0.0
2016-07-08,0.05758618619334565,1.529596819522544e-17,0.09488110079306437,0.0767684519640422,0.39833923390885007,1.4618240604011345e-17,0.0,0.15258859526415397,0.2198364318765437,0.0
2016-07-11,0.057529756706706014,1.5489600981520664e-17,0.09656715302362613,0.07627804496265114,0.39745356392955583,1.483253204754548e-17,0.0,0.15359606904489292,0.21857541233256791,0.0
2016-07-12,0.05883417853161115,1.5765795933122932e-17,0.09823946143583141,0.07529383920405325,0.3965670453782813,1.50866748806799e-17,0.0,0.15528573869332138,0.2157797367569015,0.0
2016-07-13,0.057897471456147896,1.5685805122507183e-17,0.09780393272082574,0.07572977838318402,0.39624489297973914,1.4976641964285594e-17,0.0,0.15473915430686822,0.21758477015323505,0.0
2016-07-14,0.05833217264868363,1.596790022029757e-17,0.09899057929980308,0.07540626535864986,0.39596336102175483,1.5043733102468527e-17,0.0,0.15614304305772717,0.2151645786133814,0.0
2016-07-15,0.05844058473385608,1.6004563827650656e-17,0.09893656326142067,0.07545731119801842,0.3962397886479518,1.5153850461408762e-17,0.0,0.15664187609655056,0.21428387606220248,0.0
2016-07-18,0.058154876368997445,1.6144808651022308e-17,0.09915974154059469,0.07556108105242042,0.3960537198176657,1.5176115531134274e-17,0.0,0.15703121466747422,0.21403936655284764,0.0
2016-07-19,0.057740451705470736,1.5961724657767095e-17,0.0982724055571543,0.07558076123293248,0.39668834720407653,1.508392079180168e-17,0.0,0.15670276284806692,0.21501527145229907,0.0
2016-07-20,0.05746005279370297,1.6073257318342495e-17,0.0993482190012141,0.07464301138859965,0.39663802098185763,1.5211799346925412e-17,0.0,0.15765841163706773,0.21425228419755787,0.0
2016-07-21,0.057081185882660694,1.600552802135426e-17,0.09883502582052632,0.07569312568390558,0.3970680168448044,1.5122238113661166e-17,0.0,0.1568828055088053,0.21443984025929783,0.0
2016-07-22,0.056948718758853205,1.6117793007304378e-17,0.09899975694263399,0.07510834315405357,0.39664413589302167,1.523081564059407e-17,0.0,0.15754472229001584,0.21475432296142175,0.0
2016-07-25,0.05644546565819817,1.599119739930586e-17,0.0990934311570879,0.07474752758397243,0.3971882302162857,1.524113715842155e-17,0.0,0.15745871052950958,0.21506663485494623,0.0
2016-07-26,0.05614515000389569,1.6098263257708487e-17,0.0993955794029193,0.07497630348829383,0.39697589667045624,1.5296927070280402e-17,0.0,0.15734888622798404,0.21515818420645094,0.0
2016-07-27,0.05530736151240618,1.6067939273912852e-17,0.09924069610030921,0.07578734543088278,0.3965987773638796,1.5260059782345303e-17,0.0,0.15636304456509487,0.21670277502742732,0.0
2016-07-28,0.055178444504283934,1.6080235277869353e-17,0.09918531494325063,0.07560516012080656,0.39700369078532793,1.522842812297732e-17,0.0,0.15661984737631854,0.2164075422700124,0.0
2016-07-29,0.05531433885187946,1.6068695700783056e-17,0.09976288078236607,0.07593155330052283,0.39614352387562446,1.5167715190930532e-17,0.0,0.1559375729324666,0.21691013025714043,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.3993645102155395,0.0,0.0,0.6006354897844605,0.0,0.0
2016-08-02,0.0,0.0,0.0,0.0,0.4003304836921984,0.0,0.0,0.5996695163078015,0.0,0.0
2016-08-03,0.0,0.0,0.0,0.0,0.39975838933953967,0.0,0.0,0.6002416106604603,0.0,0.0
2016-08-04,0.0,0.0,0.0,0.0,0.4000793654921363,0.0,0.0,0.5999206345078637,0.0,0.0
2016-08-05,0.0,0.0,0.0,0.0,0.39663221203676785,0.0,0.0,0.6033677879632323,0.0,0.0
2016-08-08,0.0,0.0,0.0,0.0,0.3966464826572711,0.0,0.0,0.6033535173427289,0.0,0.0
2016-08-09,0.0,0.0,0.0,0.0,0.3973586260648242,0.0,0.0,0.6026413739351759,0.0,0.0
2016-08-10,0.0,0.0,0.0,0.0,0.39859201311490927,0.0,0.0,0.6014079868850907,0.0,0.0
2016-08-11,0.0,0.0,0.0,0.0,0.39633111990091635,0.0,0.0,0.6036688800990837,0.0,0.0
2016-08-12,0.0,0.0,0.0,0.0,0.39739279237801417,0.0,0.0,0.6026072076219858,0.0,0.0
2016-08-15,0.0,0.0,0.0,0.0,0.39599980436543103,0.0,0.0,0.604000195634569,0.0,0.0
2016-08-16,0.0,0.0,0.0,0.0,0.39683094873786096,0.0,0.0,0.603169051262139,0.0,0.0
2016-08-17,0.0,0.0,0.0,0.0,0.39676598846964534,0.0,0.0,0.6032340115303546,0.0,0.0
2016-08-18,0.0,0.0,0.0,0.0,0.3966564464353592,0.0,0.0,0.6033435535646408,0.0,0.0
2016-08-19,0.0,0.0,0.0,0.0,0.39619503667207895,0.0,0.0,0.6038049633279211,0.0,0.0
2016-08-22,0.0,0.0,0.0,0.0,0.39674019922075154,0.0,0.0,0.6032598007792485,0.0,0.0
2016-08-23,0.0,0.0,0.0,0.0,0.3962374576545624,0.0,0.0,0.6037625423454376,0.0,0.0
2016-08-24,0.0,0.0,0.0,0.0,0.39737937928197126,0.0,0.0,0.6026206207180288,0.0,0.0
2016-08-25,0.0,0.0,0.0,0.0,0.39715945421208837,0.0,0.0,0.6028405457879117,0.0,0.0
2016-08-26,0.0,0.0,0.0,0.0,0.39668887093039557,0.0,0.0,0.6033111290696044,0.0,0.0
2016-08-29,0.0,0.0,0.0,0.0,0.39649897499800313,0.0,0.0,0.603501025001997,0.0,0.0
2016-08-30,0.0,0.0,0.0,0.0,0.39687256447815084,0.0,0.0,0.6031274355218491,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.3972761923834182,0.0,0.0,0.6027238076165817,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.39764033554437134,0.0,0.0,0.6023596644556287,0.0,0.0
2016-09-02,0.0,0.0,0.0,0.0,0.39594198876386993,0.0,0.0,0.6040580112361301,0.0,0.0
2016-09-06,0.0,0.0,0.0,0.0,0.39633313963109823,0.0,0.0,0.6036668603689017,0.0,0.0
2016-09-07,0.0,0.0,0.0,0.0,0.39648325164259374,0.0,0.0,0.6035167483574063,0.0,0.0
2016-09-08,0.0,0.0,0.0,0.0,0.3958530525990757,0.0,0.0,0.6041469474009242,0.0,0.0
2016-09-09,0.0,0.0,0.0,0.0,0.4005168792484436,0.0,0.0,0.5994831207515563,0.0,0.0
2016-09-12,0.0,0.0,0.0,0.0,0.3973172386651448,0.0,0.0,0.6026827613348552,0.0,0.0
2016-09-13,0.0,0.0,0.0,0.0,0.3999017935055165,0.0,0.0,0.6000982064944835,0.0,0.0
2016-09-14,0.0,0.0,0.0,0.0,0.4005335016705976,0.0,0.0,0.5994664983294024,0.0,0.0
2016-09-15,0.0,0.0,0.0,0.0,0.3982132230455087,0.0,0.0,0.6017867769544913,0.0,0.0
2016-09-16,0.0,0.0,0.0,0.0,0.39940093539078264,0.0,0.0,0.6005990646092174,0.0,0.0
2016-09-19,0.0,0.0,0.0,0.0,0.3989453180586073,0.0,0.0,0.6010546819413928,0.0,0.0
2016-09-20,0.0,0.0,0.0,0.0,0.39930158696423623,0.0,0.0,0.6006984130357638,0.0,0.0
2016-09-21,0.0,0.0,0.0,0.0,0.39700991553786263,0.0,0.0,0.6029900844621374,0.0,0.0
2016-09-22,0.0,0.0,0.0,0.0,0.3962154263649065,0.0,0.0,0.6037845736350935,0.0,0.0
2016-09-23,0.0,0.0,0.0,0.0,0.3976379158404726,0.0,0.0,0.6023620841595275,0.0,0.0
2016-09-26,0.0,0.0,0.0,0.0,0.4002751635450106,0.0,0.0,0.5997248364549895,0.0,0.0
2016-09-27,0.0,0.0,0.0,0.0,0.39919689393093954,0.0,0.0,0.6008031060690605,0.0,0.0
2016-09-28,0.0,0.0,0.0,0.0,0.3979032262946782,0.0,0.0,0.6020967737053217,0.0,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.40023238872294736,0.0,0.0,0.5997676112770527,0.0,0.0
2016-09-30,0.0,0.0,0.0,0.0,0.39783016870719473,0.0,0.0,0.6021698312928053,0.0,0.0
2016-10-03,0.0,0.0,0.0,0.0,0.39784873407104376,0.0,0.0,0.6021512659289563,0.0,0.0
2016-10-04,0.0,0.0,0.0,0.0,0.3979745257460133,0.0,0.0,0.6020254742539867,0.0,0.0
2016-10-05,0.0,0.0,0.0,0.0,0.3963772566634972,0.0,0.0,0.6036227433365028,0.0,0.0
2016-10-06,0.0,0.0,0.0,0.0,0.3957135255511133,0.0,0.0,0.6042864744488867,0.0,0.0
2016-10-07,0.0,0.0,0.0,0.0,0.39688165920233226,0.0,0.0,0.6031183407976678,0.0,0.0
2016-10-10,0.0,0.0,0.0,0.0,0.39501146663082226,0.0,0.0,0.6049885333691777,0.0,0.0
2016-10-11,0.0,0.0,0.0,0.0,0.3979877317709517,0.0,0.0,0.6020122682290483,0.0,0.0
2016-10-12,0.0,0.0,0.0,0.0,0.39767375167230623,0.0,0.0,0.6023262483276938,0.0,0.0
2016-10-13,0.0,0.0,0.0,0.0,0.39895899766991544,0.0,0.0,0.6010410023300846,0.0,0.0
2016-10-14,0.0,0.0,0.0,0.0,0.3980968936583479,0.0,0.0,0.6019031063416521,0.0,0.0
2016-10-17,0.0,0.0,0.0,0.0,0.3994522772207223,0.0,0.0,0.6005477227792777,0.0,0.0
2016-10-18,0.0,0.0,0.0,0.0,0.3984326776972132,0.0,0.0,0.6015673223027868,0.0,0.0
2016-10-19,0.0,0.0,0.0,0.0,0.3979025632970919,0.0,0.0,0.602097436702908,0.0,0.0
2016-10-20,0.0,0.0,0.0,0.0,0.39813374285531183,0.0,0.0,0.6018662571446882,0.0,0.0
2016-10-21,0.0,0.0,0.0,0.0,0.39828145430710493,0.0,0.0,0.6017185456928951,0.0,0.0
2016-10-24,0.0,0.0,0.0,0.0,0.3969404129158061,0.0,0.0,0.6030595870841939,0.0,0.0
2016-10-25,0.0,0.0,0.0,0.0,0.39770078303737,0.0,0.0,0.60229921696263,0.0,0.0
2016-10-26,0.0,0.0,0.0,0.0,0.397661705472091,0.0,0.0,0.602338294527909,0.0,0.0
2016-10-27,0.0,0.0,0.0,0.0,0.3974750588573881,0.0,0.0,0.6025249411426119,0.0,0.0
2016-10-28,0.0,0.0,0.0,0.0,0.39822767502901685,0.0,0.0,0.6017723249709831,0.0,0.0
2016-10-31,0.0,0.0,0.0,0.0,0.39841234610594606,0.0,0.0,0.6015876538940539,0.0,0.0
2016-11-01,0.10097181028457965,0.09968975378428092,0.10006700765414209,0.10115267690664691,0.10050523249384717,0.09927179934117517,0.0997455917333761,0.09977339656562736,0.10050917863596823,0.09831355260035647
2016-11-02,0.10033347244847506,0.09906277965246485,0.09995788623508632,0.10248582232375411,0.10138389729696834,0.09856895163646269,0.09951289666260503,0.09974042712346695,0.10152413461376518,0.09742973200695161
2016-11-03,0.10036458378292848,0.09915511847355062,0.1002214188363788,0.10341304879444223,0.10169337259213942,0.0984532121549466,0.09890012674954833,0.09965019545391582,0.1011166242206636,0.09703229894148609
2016-11-04,0.0997276219064161,0.09818500975566172,0.09929737793023705,0.10353067340867575,0.10204932283882519,0.09912766102405492,0.09859397898207785,0.09958156679916096,0.10206478326441845,0.09784200409047208
2016-11-07,0.09906012377489172,0.10064572246982785,0.09958628098243039,0.10057532428585365,0.10053399622692422,0.100461719052054,0.09985316849232727,0.10068587364623285,0.10011110504315435,0.09848668602630363
2016-11-08,0.09877830845068629,0.10114338585986456,0.09971511719613307,0.10000597068208521,0.10002825405235147,0.10057409400571138,0.1003554650781202,0.10098844159292295,0.09955616376461292,0.09885479931751201
2016-11-09,0.09978794910440586,0.09838317915438581,0.10034535735744637,0.1004845178831469,0.0990414425726815,0.10423515718946685,0.10136729860129962,0.10261499692279938,0.09585097722425302,0.09788912399011473
2016-11-10,0.09985256020736515,0.09643098577356395,0.10094920287152506,0.09986157405558785,0.09931374758258081,0.10683659798278562,0.10061003797944777,0.10377856901827945,0.09526826362446933,0.09709846090439511
2016-11-11,0.09838805217919509,0.09502026317499807,0.10078304718589845,0.09808909537404553,0.099554121842366,0.10978035663177954,0.10110434866056268,0.10400310231256898,0.09515705593619311,0.09812055670239248
2016-11-14,0.09823115708849636,0.09437876076606648,0.1002843496835824,0.09730729930340662,0.09902620021697718,0.11137766392755877,0.1001316768931001,0.1041356152411751,0.09463395408082409,0.10049332279881293
2016-11-15,0.0996646465271648,0.09555591433933842,0.09997144324761544,0.09741824800996314,0.09828416762971168,0.11088542505859258,0.1007598647874807,0.1041617799290019,0.09438939165657326,0.09890911881455812
2016-11-16,0.09867153566536387,0.09498272048156546,0.09914728957549464,0.09735135113970253,0.09860360428027397,0.11113284486125884,0.10159206996435624,0.10420615657362613,0.09546094162557633,0.09885148583278205
2016-11-17,0.09890741128546462,0.09515037642361023,0.09993568973745079,0.09688248611191742,0.09820064360420934,0.11182103129409345,0.10236383359871376,0.10477575472934468,0.09408679367008856,0.09787597954510718
2016-11-18,0.09992386848481619,0.09490287541980542,0.09904418459695002,0.09622513135759714,0.09796252676195116,0.11263947641602846,0.10218663157817408,0.10475171135648263,0.09400392685683816,0.09835966717135662
2016-11-21,0.10196945338798181,0.09513867302682791,0.09916355064087573,0.09588195829992047,0.09733288326357627,0.11234091262151882,0.10249829101602866,0.1047751194730316,0.09355184369358877,0.09734731457665004
2016-11-22,0.10134482860899825,0.09611809320493139,0.09893076966732382,0.09538815143393138,0.09695674326731189,0.11282048881872976,0.10231548255836416,0.10447524847351061,0.09307151550209312,0.09857867846480549
2016-11-23,0.10212072845955388,0.09543582242199486,0.09894312921786187,0.0938395274285734,0.09696195081604866,0.11394082812563862,0.10227514960754557,0.10491439651876049,0.09304939176881298,0.09851907563520956
2016-11-25,0.10125587259091624,0.09578300384762187,0.09912084122537303,0.09319699840638901,0.09676271009367747,0.11417856623252355,0.10247993119564207,0.10517757544643916,0.09307614321449108,0.09896835774692662
2016-11-28,0.10153696838350214,0.09611020983182036,0.09854266295343024,0.09412975740661679,0.09714972947328086,0.1126343328651157,0.1021904772737695,0.10462586651189618,0.09370992596930344,0.09937006933126485
2016-11-29,0.09949001847651057,0.09622251489832777,0.09914643849900404,0.09366848536542315,0.0972269210153614,0.11254727043359464,0.10251891308444541,0.10480432276503146,0.09407962406902447,0.10029549139327708
2016-11-30,0.10288684517834967,0.09672722905822942,0.09939306683458579,0.09273925618045971,0.09691800132350283,0.11239132239501586,0.10163688096956867,0.10492366316471174,0.09288367642973794,0.09950005846583834
2016-12-01,0.10534010573004686,0.09609296132340552,0.09953640834700969,0.0930590044287156,0.09706351134018565,0.11244168948573674,0.10041404128766947,0.10509596132916654,0.09239348549265781,0.09856283123540616
